dataset_id,session,nll_summed,n_trials
5,12,129.1912841796875,200
5,13,127.0949478149414,200
5,14,97.3427734375,200
5,15,101.07615661621094,200
5,16,75.96035766601562,200
5,17,130.9351806640625,200
5,18,135.14205932617188,200
5,19,124.91382598876953,200
5,20,124.2103271484375,200
5,21,110.27371215820312,200
5,22,104.58910369873047,200
5,23,83.79023742675781,200
5,24,103.97390747070312,200
5,25,127.50200653076172,200
5,26,72.18353271484375,200
5,27,118.57179260253906,200
5,28,83.65731048583984,200
5,29,143.80337524414062,200
5,30,132.8771514892578,200
5,31,134.21267700195312,200
5,32,104.4648666381836,200
5,33,73.16558074951172,200
5,34,82.08915710449219,200
5,35,133.3672332763672,200
5,36,75.65504455566406,200
5,37,106.29135131835938,200
5,38,79.94931030273438,200
5,39,129.3640899658203,200
5,40,151.88522338867188,200
5,41,123.49659729003906,200
5,42,116.07646942138672,200
5,43,85.85587310791016,200
5,44,138.47068786621094,200
5,45,87.48976135253906,200
5,46,56.994232177734375,200
5,47,56.683616638183594,200
5,48,124.77906799316406,200
5,49,137.2457275390625,200
5,50,62.59674072265625,200
5,51,121.17166137695312,200
5,52,61.68185806274414,200
5,53,64.25096130371094,200
5,54,89.42620849609375,200
5,55,85.9880599975586,200
5,56,101.30889892578125,200
5,57,116.19367980957031,200
5,58,110.81339263916016,200
5,59,88.4115982055664,200
5,60,70.46914672851562,200
5,61,126.94390869140625,200
5,62,109.617431640625,200
5,63,133.46023559570312,200
5,64,125.54035949707031,200
5,65,72.62338256835938,200
5,66,114.27134704589844,200
5,67,42.579349517822266,200
5,68,109.45809173583984,200
5,69,100.8846435546875,200
5,70,55.797874450683594,200
5,71,101.81672668457031,200
5,72,120.04764556884766,200
5,73,74.62504577636719,200
5,74,136.69766235351562,200
5,75,66.23719787597656,200
5,76,72.46965026855469,200
5,77,77.35165405273438,200
5,78,78.2964859008789,200
5,79,104.2467041015625,200
5,80,118.64478302001953,200
5,81,92.11307525634766,200
5,82,100.44969177246094,200
5,83,130.73989868164062,200
5,84,137.19696044921875,200
5,85,90.0417251586914,200
5,86,64.85367584228516,200
5,87,136.00743103027344,200
5,88,70.9342269897461,200
5,89,75.74353790283203,200
5,90,137.88497924804688,200
5,91,115.48910522460938,200
5,92,119.54353332519531,200
5,93,79.96240997314453,200
5,94,66.67904663085938,200
5,95,83.84796905517578,200
5,96,128.99058532714844,200
5,97,68.1844482421875,200
5,98,95.97120666503906,200
5,99,116.09883117675781,200
5,100,147.0482940673828,200
5,101,129.79293823242188,200
5,102,100.99530029296875,200
5,103,86.98872375488281,200
5,104,126.74652099609375,200
5,105,87.78233337402344,200
5,106,77.437255859375,200
5,107,57.65607833862305,200
5,108,106.688720703125,200
5,109,86.48402404785156,200
5,110,70.18020629882812,200
